Test|1|1.2543331384658813|58.984375|0.7159625887870789|46.36363636363637
Test|2|0.11363081634044647|68.359375|0.540012001991272|59.09090909090909
Test|3|1.2342145442962646|69.53125|0.5349264740943909|52.72727272727273
Test|4|0.30220305919647217|69.921875|0.9043756723403931|50.90909090909091
Test|5|1.1849876642227173|72.65625|0.45509541034698486|59.09090909090909
Test|6|0.0850364938378334|70.8984375|1.6303701400756836|57.27272727272727
Test|7|0.48772910237312317|70.1171875|0.34851086139678955|59.09090909090909
Test|8|0.37947729229927063|72.65625|0.7033641934394836|62.72727272727273
Test|9|0.7558416128158569|71.875|0.5314554572105408|62.72727272727273
Test|10|1.079519510269165|73.4375|1.6160272359848022|50.0
Test|11|0.4085502624511719|74.4140625|0.29103004932403564|52.72727272727273
Test|12|0.36825859546661377|74.0234375|0.6511191129684448|61.81818181818182
Test|13|0.3106134235858917|73.828125|0.8961154222488403|54.54545454545455
Test|14|0.4831946790218353|74.0234375|0.8247480392456055|53.63636363636363
Test|15|0.4301086664199829|73.6328125|0.3068618178367615|57.27272727272727
Test|16|0.3973557949066162|74.4140625|0.5659216046333313|65.45454545454545
Test|17|0.430976539850235|74.609375|0.9754549264907837|51.81818181818182
Test|18|0.40241539478302|74.4140625|1.0867784023284912|54.54545454545455
Test|19|0.4134032130241394|74.4140625|0.47920018434524536|61.81818181818182
Test|20|0.11463934183120728|73.6328125|0.7582981586456299|49.09090909090909
Test|21|0.4289897680282593|74.0234375|0.30847594141960144|57.27272727272727
Test|22|1.0072495937347412|70.703125|0.9611783027648926|50.90909090909091
Test|23|0.17300555109977722|72.0703125|0.5166338682174683|63.63636363636363
Test|24|0.43319782614707947|73.4375|0.21852168440818787|48.18181818181818
Test|25|0.2157496213912964|74.4140625|0.6169581413269043|52.72727272727273
Test|26|1.2636313438415527|74.8046875|0.5452517867088318|65.45454545454545
Test|27|0.3281269967556|74.8046875|1.4239039421081543|56.36363636363637
Test|28|0.8163217306137085|75.390625|1.1239114999771118|56.36363636363637
Test|29|0.26727184653282166|76.5625|0.602645218372345|50.0
Test|30|0.5810550451278687|76.5625|0.450389564037323|57.27272727272727
Test|31|0.11930098384618759|75.78125|0.329107403755188|57.27272727272727
Test|32|0.30649882555007935|75.9765625|1.3331599235534668|57.27272727272727
Test|33|2.382420539855957|77.734375|0.6043142080307007|64.54545454545455
Test|34|0.4079769551753998|79.1015625|0.1303388923406601|52.72727272727273
Test|35|0.22276534140110016|77.34375|1.0701329708099365|51.81818181818182
Test|36|0.17050909996032715|79.296875|2.4581315517425537|52.72727272727273
Test|37|0.14274299144744873|78.7109375|2.1030654907226562|51.81818181818182
Test|38|0.04950988292694092|79.8828125|0.22098037600517273|56.36363636363637
Test|39|0.15925046801567078|81.25|0.7697571516036987|56.36363636363637
Test|40|0.1450611650943756|80.859375|0.6091628670692444|51.81818181818182
Test|41|0.26428860425949097|80.859375|0.6464587450027466|61.81818181818182
Test|42|0.2008683681488037|81.0546875|0.2726745903491974|51.81818181818182
Test|43|1.3467885255813599|81.640625|0.371341347694397|57.27272727272727
Test|44|0.08026103675365448|83.0078125|1.6185860633850098|50.90909090909091
Test|45|0.10412050783634186|82.2265625|0.08708308637142181|56.36363636363637
Test|46|0.1731184422969818|82.8125|0.1920103281736374|51.81818181818182
Test|47|0.13544803857803345|83.203125|0.6122720241546631|57.27272727272727
Test|48|0.1584605723619461|83.3984375|0.4547288417816162|68.18181818181819
Test|49|0.01766788773238659|84.9609375|0.3210241198539734|51.81818181818182
Test|50|0.9304987788200378|83.984375|0.45718127489089966|51.81818181818182
Test|51|0.24256013333797455|84.375|0.4343697428703308|62.72727272727273
Test|52|0.2869056463241577|84.5703125|0.6196138262748718|59.09090909090909
Test|53|0.00946061685681343|86.71875|0.2693798840045929|60.90909090909091
Test|54|0.8200154304504395|87.3046875|0.505150318145752|57.27272727272727
Test|55|1.6639525890350342|86.328125|0.858839750289917|58.18181818181818
Test|56|0.062334947288036346|87.6953125|3.054074764251709|54.54545454545455
Test|57|0.5971851944923401|87.5|0.38404005765914917|58.18181818181818
